Place,Division Place,Division Entrants,Division,Age,Sex,State/Country,Time (seconds),Mile pace (seconds),From USA,Maine,Time (minutes)
5306,213,237,F2024,23,F,ME,4428.2,713,Yes,Maine,73.803
5307,353,397,F2529,25,F,NH,4428.7,713,Yes,Away,73.812
5308,417,471,F3034,33,F,MA,4429.6,713,Yes,Away,73.827
5309,343,357,M4549,46,M,ME,4430.3,713,Yes,Maine,73.838
5310,354,397,F2529,29,F,ME,4430.7,714,Yes,Maine,73.845
5311,285,325,F4549,45,F,ME,4430.7,714,Yes,Maine,73.845
5312,240,246,M2529,29,M,ME,4431.4,714,Yes,Maine,73.857
5313,225,235,M5559,56,M,ME,4431.8,714,Yes,Maine,73.863
5314,109,142,F5559,57,F,ME,4432,714,Yes,Maine,73.867
5315,226,235,M5559,55,M,ME,4434.6,714,Yes,Maine,73.91
5316,24,33,F0114,13,F,MD,4435.1,714,Yes,Away,73.918
5317,25,33,F0114,13,F,MD,4435.2,714,Yes,Away,73.92
5318,316,335,M3539,36,M,NH,4439.8,715,Yes,Away,73.997
5319,418,471,F3034,34,F,NH,4439.8,715,Yes,Away,73.997
5320,344,394,F4044,42,F,ME,4440.2,715,Yes,Maine,74.003
5321,355,397,F2529,27,F,ME,4441.9,715,Yes,Maine,74.032
5322,317,335,M3539,37,M,ME,4442.5,715,Yes,Maine,74.042
5323,393,412,M4044,40,M,ME,4442.7,715,Yes,Maine,74.045
5324,394,412,M4044,43,M,ME,4443.5,716,Yes,Maine,74.058
5325,318,335,M3539,39,M,MD,4443.7,716,Yes,Away,74.062
5326,305,316,M3034,31,M,MA,4445.5,716,Yes,Away,74.092
5327,356,397,F2529,28,F,MA,4446,716,Yes,Away,74.1
5328,357,397,F2529,25,F,MA,4448.1,716,Yes,Away,74.135
5329,156,174,F1519,17,F,ME,4448.5,716,Yes,Maine,74.142
5330,345,394,F4044,40,F,ME,4449.5,717,Yes,Maine,74.158
5331,127,144,M6064,64,M,ME,4450.1,717,Yes,Maine,74.168
5332,286,325,F4549,48,F,ME,4450.7,717,Yes,Maine,74.178
5333,346,394,F4044,44,F,ME,4451,717,Yes,Maine,74.183
5334,53,72,F6064,60,F,ME,4451,717,Yes,Maine,74.183
5335,17,29,F6569,66,F,ME,4451.3,717,Yes,Maine,74.188
5336,419,471,F3034,31,F,ME,4452.8,717,Yes,Maine,74.213
5337,319,335,M3539,38,M,MN,4453.1,717,Yes,Away,74.218
5338,344,357,M4549,47,M,ME,4453.6,717,Yes,Maine,74.227
5339,110,142,F5559,58,F,ME,4453.7,717,Yes,Maine,74.228
5340,358,397,F2529,26,F,ME,4456.3,718,Yes,Maine,74.272
5341,317,333,M5054,51,M,ME,4456.4,718,Yes,Maine,74.273
5342,55,57,M0114,10,M,MA,4457.9,718,Yes,Away,74.298
5343,345,357,M4549,46,M,ME,4458,718,Yes,Maine,74.3
5344,359,397,F2529,26,F,ME,4459.2,718,Yes,Maine,74.32
5345,157,174,F1519,17,F,ME,4459.2,718,Yes,Maine,74.32
5346,214,237,F2024,23,F,ME,4460.2,718,Yes,Maine,74.337
5347,184,229,F5054,50,F,MA,4464.6,719,Yes,Away,74.41
5348,385,426,F3539,36,F,ME,4467.3,719,Yes,Maine,74.455
5349,320,335,M3539,39,M,ME,4467.7,720,Yes,Maine,74.462
5350,185,229,F5054,50,F,ME,4471,720,Yes,Maine,74.517
5351,26,33,F0114,12,F,ME,4471.1,720,Yes,Maine,74.518
5352,27,33,F0114,12,F,ME,4471.4,720,Yes,Maine,74.523
5353,386,426,F3539,36,F,ME,4471.5,720,Yes,Maine,74.525
5354,215,237,F2024,21,F,ME,4471.9,720,Yes,Maine,74.532
5355,186,229,F5054,54,F,ME,4472.6,720,Yes,Maine,74.543
5356,187,229,F5054,53,F,ME,4473.1,720,Yes,Maine,74.552
5357,360,397,F2529,27,F,ME,4473.2,720,Yes,Maine,74.553
5358,188,229,F5054,54,F,CO,4474.1,721,Yes,Away,74.568
5359,9,13,M7579,75,M,ME,4474.8,721,Yes,Maine,74.58
5360,347,394,F4044,44,F,ME,4475.5,721,Yes,Maine,74.592
5361,111,142,F5559,55,F,ME,4475.8,721,Yes,Maine,74.597
5362,112,142,F5559,56,F,FL,4477.2,721,Yes,Away,74.62
5363,200,201,M1519,15,M,ME,4479,721,Yes,Maine,74.65
5364,387,426,F3539,38,F,CT,4482.6,722,Yes,Away,74.71
5365,189,229,F5054,54,F,ME,4488.8,723,Yes,Maine,74.813
5366,388,426,F3539,37,F,ME,4491,723,Yes,Maine,74.85
5367,361,397,F2529,27,F,ME,4493.7,724,Yes,Maine,74.895
5368,420,471,F3034,33,F,ME,4493.8,724,Yes,Maine,74.897
5369,362,397,F2529,29,F,MA,4494.3,724,Yes,Away,74.905
5370,421,471,F3034,32,F,TN,4494.9,724,Yes,Away,74.915
5371,113,142,F5559,55,F,ME,4495.7,724,Yes,Maine,74.928
5372,346,357,M4549,47,M,ME,4495.9,724,Yes,Maine,74.932
5373,422,471,F3034,32,F,ME,4496,724,Yes,Maine,74.933
5374,423,471,F3034,30,F,ME,4496.7,724,Yes,Maine,74.945
5375,389,426,F3539,36,F,ME,4496.8,724,Yes,Maine,74.947
5376,114,142,F5559,57,F,ME,4498.3,724,Yes,Maine,74.972
5377,190,229,F5054,50,F,CT,4499.2,725,Yes,Away,74.987
5378,363,397,F2529,28,F,ME,4501,725,Yes,Maine,75.017
5379,158,174,F1519,18,F,ME,4501.1,725,Yes,Maine,75.018
5380,128,144,M6064,60,M,ME,4502,725,Yes,Maine,75.033
5381,191,229,F5054,54,F,NH,4502.7,725,Yes,Away,75.045
5382,390,426,F3539,35,F,ME,4503.5,725,Yes,Maine,75.058
5383,321,335,M3539,38,M,ME,4506.7,726,Yes,Maine,75.112
5384,216,237,F2024,20,F,ME,4508.7,726,Yes,Maine,75.145
5385,391,426,F3539,36,F,ME,4508.9,726,Yes,Maine,75.148
5386,424,471,F3034,34,F,ME,4509.3,726,Yes,Maine,75.155
5387,318,333,M5054,51,M,CO,4509.8,726,Yes,Away,75.163
5388,129,144,M6064,60,M,ME,4512.9,727,Yes,Maine,75.215
5389,425,471,F3034,30,F,ME,4513.8,727,Yes,Maine,75.23
5390,364,397,F2529,26,F,NY,4513.9,727,Yes,Away,75.232
5391,348,394,F4044,41,F,ME,4515.6,727,Yes,Maine,75.26
5392,365,397,F2529,27,F,ME,4516.5,727,Yes,Maine,75.275
5393,392,426,F3539,36,F,ME,4516.9,727,Yes,Maine,75.282
5394,349,394,F4044,41,F,ME,4517.4,727,Yes,Maine,75.29
5395,192,229,F5054,51,F,ME,4517.8,728,Yes,Maine,75.297
5396,350,394,F4044,44,F,ME,4527.6,729,Yes,Maine,75.46
5397,351,394,F4044,42,F,ME,4529,729,Yes,Maine,75.483
5398,287,325,F4549,48,F,ME,4531,730,Yes,Maine,75.517
5399,217,237,F2024,24,F,ME,4531.2,730,Yes,Maine,75.52
5400,426,471,F3034,30,F,ME,4531.2,730,Yes,Maine,75.52
5401,393,426,F3539,39,F,ME,4531.5,730,Yes,Maine,75.525
5402,288,325,F4549,45,F,ME,4533.8,730,Yes,Maine,75.563
5403,347,357,M4549,45,M,ME,4537.6,731,Yes,Maine,75.627
5404,193,229,F5054,51,F,ME,4540.5,731,Yes,Maine,75.675
5405,322,335,M3539,36,M,ME,4540.7,731,Yes,Maine,75.678
5406,395,412,M4044,42,M,ME,4541.1,731,Yes,Maine,75.685
5407,323,335,M3539,36,M,ME,4545.5,732,Yes,Maine,75.758
5408,396,412,M4044,42,M,ME,4545.9,732,Yes,Maine,75.765
5409,115,142,F5559,56,F,CT,4546.4,732,Yes,Away,75.773
5410,394,426,F3539,35,F,ME,4547,732,Yes,Maine,75.783
5411,194,229,F5054,51,F,ME,4548,732,Yes,Maine,75.8
5412,366,397,F2529,29,F,ME,4550.5,733,Yes,Maine,75.842
5413,218,237,F2024,24,F,ME,4551.9,733,Yes,Maine,75.865
5414,367,397,F2529,27,F,ME,4552.9,733,Yes,Maine,75.882
5415,54,72,F6064,63,F,TX,4553.5,733,Yes,Away,75.892
5416,368,397,F2529,29,F,ME,4554,733,Yes,Maine,75.9
5417,427,471,F3034,34,F,ME,4554.1,733,Yes,Maine,75.902
5418,397,412,M4044,44,M,ME,4556,734,Yes,Maine,75.933
5419,289,325,F4549,48,F,ME,4556.6,734,Yes,Maine,75.943
5420,219,237,F2024,21,F,ME,4556.9,734,Yes,Maine,75.948
5421,116,142,F5559,56,F,ME,4557.1,734,Yes,Maine,75.952
5422,398,412,M4044,44,M,NJ,4558,734,Yes,Away,75.967
5423,195,229,F5054,51,F,ME,4561.5,735,Yes,Maine,76.025
5424,428,471,F3034,34,F,ME,4563.1,735,Yes,Maine,76.052
5425,290,325,F4549,47,F,ME,4564.4,735,Yes,Maine,76.073
5426,352,394,F4044,43,F,ME,4566,735,Yes,Maine,76.1
5427,291,325,F4549,49,F,VT,4567.7,736,Yes,Away,76.128
5428,292,325,F4549,47,F,ME,4568.5,736,Yes,Maine,76.142
5429,395,426,F3539,37,F,MN,4569.1,736,Yes,Away,76.152
5430,429,471,F3034,30,F,ME,4569.4,736,Yes,Maine,76.157
5431,52,62,M6569,67,M,ME,4569.5,736,Yes,Maine,76.158
5432,220,237,F2024,24,F,ME,4570,736,Yes,Maine,76.167
5433,348,357,M4549,47,M,ME,4570.4,736,Yes,Maine,76.173
5434,221,237,F2024,24,F,ME,4570.4,736,Yes,Maine,76.173
5435,369,397,F2529,27,F,ME,4570.8,736,Yes,Maine,76.18
5436,353,394,F4044,41,F,ME,4570.8,736,Yes,Maine,76.18
5437,370,397,F2529,27,F,ME,4571.2,736,Yes,Maine,76.187
5438,222,237,F2024,22,F,ME,4573.3,736,Yes,Maine,76.222
5439,196,229,F5054,50,F,ME,4573.6,737,Yes,Maine,76.227
5440,371,397,F2529,29,F,MA,4573.9,737,Yes,Away,76.232
5441,293,325,F4549,48,F,ME,4574.4,737,Yes,Maine,76.24
5442,399,412,M4044,43,M,PA,4575.6,737,Yes,Away,76.26
5443,354,394,F4044,40,F,ME,4581.6,738,Yes,Maine,76.36
5444,117,142,F5559,55,F,ME,4583,738,Yes,Maine,76.383
5445,430,471,F3034,30,F,ME,4585.9,739,Yes,Maine,76.432
5446,294,325,F4549,49,F,ME,4588.6,739,Yes,Maine,76.477
5447,355,394,F4044,40,F,ME,4589.9,739,Yes,Maine,76.498
5448,*,*,,*,,ME,4593.6,740,Yes,Maine,76.56
5449,53,62,M6569,67,M,ME,4593.7,740,Yes,Maine,76.562
5450,295,325,F4549,48,F,NH,4597.2,740,Yes,Away,76.62
5451,396,426,F3539,39,F,ME,4602,741,Yes,Maine,76.7
5452,400,412,M4044,42,M,ME,4602.8,741,Yes,Maine,76.713
5453,397,426,F3539,37,F,ME,4603.3,741,Yes,Maine,76.722
5454,197,229,F5054,54,F,NH,4603.5,741,Yes,Away,76.725
5455,1,3,F7579,76,F,CANADA,4604.7,742,No,Away,76.745
5456,201,201,M1519,17,M,ME,4605.1,742,Yes,Maine,76.752
5457,55,72,F6064,60,F,ME,4610.5,742,Yes,Maine,76.842
5458,223,237,F2024,24,F,ME,4610.7,743,Yes,Maine,76.845
5459,118,142,F5559,58,F,ME,4610.8,743,Yes,Maine,76.847
5460,159,174,F1519,18,F,ME,4613.3,743,Yes,Maine,76.888
5461,227,235,M5559,55,M,CT,4617.3,744,Yes,Away,76.955
5462,372,397,F2529,25,F,ME,4618.3,744,Yes,Maine,76.972
5463,319,333,M5054,53,M,ME,4618.5,744,Yes,Maine,76.975
5464,373,397,F2529,25,F,ME,4620.7,744,Yes,Maine,77.012
5465,130,144,M6064,61,M,ME,4622.8,744,Yes,Maine,77.047
5466,56,72,F6064,64,F,MA,4624.4,745,Yes,Away,77.073
5467,401,412,M4044,40,M,ME,4624.7,745,Yes,Maine,77.078
5468,296,325,F4549,49,F,MA,4625,745,Yes,Away,77.083
5469,356,394,F4044,42,F,UT,4625.8,745,Yes,Away,77.097
5470,357,394,F4044,41,F,ME,4627,745,Yes,Maine,77.117
5471,119,142,F5559,57,F,ME,4632.7,746,Yes,Maine,77.212
5472,320,333,M5054,53,M,ME,4635.1,746,Yes,Maine,77.252
5473,431,471,F3034,34,F,ME,4637.3,747,Yes,Maine,77.288
5474,57,72,F6064,62,F,ME,4640.4,747,Yes,Maine,77.34
5475,120,142,F5559,56,F,NH,4640.8,747,Yes,Away,77.347
5476,402,412,M4044,42,M,ME,4640.8,747,Yes,Maine,77.347
5477,224,237,F2024,23,F,ME,4640.9,747,Yes,Maine,77.348
5478,28,33,F0114,13,F,ME,4641.3,747,Yes,Maine,77.355
5479,297,325,F4549,47,F,ME,4641.7,747,Yes,Maine,77.362
5480,358,394,F4044,41,F,NH,4648.5,749,Yes,Away,77.475
5481,29,33,F0114,13,F,ME,4648.8,749,Yes,Maine,77.48
5482,18,29,F6569,67,F,FL,4649.9,749,Yes,Away,77.498
5483,121,142,F5559,59,F,ME,4650.4,749,Yes,Maine,77.507
5484,432,471,F3034,30,F,ME,4657.3,750,Yes,Maine,77.622
5485,433,471,F3034,33,F,ME,4662.1,751,Yes,Maine,77.702
5486,160,174,F1519,16,F,ME,4667.1,752,Yes,Maine,77.785
5487,359,394,F4044,43,F,ME,4667.3,752,Yes,Maine,77.788
5488,360,394,F4044,43,F,ME,4670.4,752,Yes,Maine,77.84
5489,131,144,M6064,60,M,ME,4671.9,752,Yes,Maine,77.865
5490,398,426,F3539,35,F,PA,4674.9,753,Yes,Away,77.915
5491,374,397,F2529,27,F,ME,4675.1,753,Yes,Maine,77.918
5492,183,186,M2024,22,M,ME,4675.6,753,Yes,Maine,77.927
5493,161,174,F1519,18,F,ME,4679.3,754,Yes,Maine,77.988
5494,361,394,F4044,42,F,ME,4679.5,754,Yes,Maine,77.992
5495,375,397,F2529,29,F,ME,4681.4,754,Yes,Maine,78.023
5496,399,426,F3539,36,F,ME,4682,754,Yes,Maine,78.033
5497,321,333,M5054,54,M,ME,4683.9,754,Yes,Maine,78.065
5498,241,246,M2529,29,M,ME,4685,754,Yes,Maine,78.083
5499,242,246,M2529,27,M,ME,4685.2,754,Yes,Maine,78.087
5500,198,229,F5054,51,F,ME,4685.2,754,Yes,Maine,78.087
5501,132,144,M6064,60,M,ME,4685.6,755,Yes,Maine,78.093
5502,133,144,M6064,60,M,ME,4685.6,755,Yes,Maine,78.093
5503,362,394,F4044,43,F,ME,4687.3,755,Yes,Maine,78.122
5504,162,174,F1519,19,F,NH,4688.8,755,Yes,Away,78.147
5505,199,229,F5054,51,F,ME,4689,755,Yes,Maine,78.15
5506,163,174,F1519,19,F,ME,4690.4,755,Yes,Maine,78.173
5507,122,142,F5559,55,F,ME,4691.8,756,Yes,Maine,78.197
5508,324,335,M3539,37,M,ME,4691.9,756,Yes,Maine,78.198
5509,164,174,F1519,15,F,NH,4693,756,Yes,Away,78.217
5510,400,426,F3539,35,F,ME,4697.4,756,Yes,Maine,78.29
5511,200,229,F5054,52,F,ME,4697.5,756,Yes,Maine,78.292
5512,322,333,M5054,52,M,ME,4697.8,757,Yes,Maine,78.297
5513,306,316,M3034,34,M,ME,4698.8,757,Yes,Maine,78.313
5514,54,62,M6569,67,M,ME,4703.6,757,Yes,Maine,78.393
5515,434,471,F3034,33,F,ME,4706.9,758,Yes,Maine,78.448
5516,363,394,F4044,41,F,ME,4707.1,758,Yes,Maine,78.452
5517,376,397,F2529,27,F,ME,4708,758,Yes,Maine,78.467
5518,201,229,F5054,53,F,ME,4709.3,758,Yes,Maine,78.488
5519,243,246,M2529,29,M,ME,4710.5,759,Yes,Maine,78.508
5520,323,333,M5054,53,M,ME,4711.6,759,Yes,Maine,78.527
5521,298,325,F4549,47,F,CANADA,4713,759,No,Away,78.55
5522,58,72,F6064,62,F,CT,4713.5,759,Yes,Away,78.558
5523,10,13,M7579,78,M,ME,4717.3,760,Yes,Maine,78.622
5524,435,471,F3034,34,F,ME,4717.7,760,Yes,Maine,78.628
5525,377,397,F2529,27,F,ME,4717.9,760,Yes,Maine,78.632
5526,30,33,F0114,13,F,ME,4719.4,760,Yes,Maine,78.657
5527,202,229,F5054,53,F,ME,4722.3,760,Yes,Maine,78.705
5528,378,397,F2529,25,F,NH,4726.8,761,Yes,Away,78.78
5529,134,144,M6064,62,M,NH,4729.7,762,Yes,Away,78.828
5530,364,394,F4044,42,F,ME,4732.6,762,Yes,Maine,78.877
5531,365,394,F4044,40,F,ME,4738.7,763,Yes,Maine,78.978
5532,379,397,F2529,28,F,ME,4739.8,763,Yes,Maine,78.997
5533,324,333,M5054,52,M,NH,4755.8,766,Yes,Away,79.263
5534,244,246,M2529,25,M,ME,4757.2,766,Yes,Maine,79.287
5535,403,412,M4044,43,M,ME,4763.3,767,Yes,Maine,79.388
5536,225,237,F2024,20,F,ME,4763.9,767,Yes,Maine,79.398
5537,436,471,F3034,33,F,ME,4765.2,767,Yes,Maine,79.42
5538,401,426,F3539,35,F,ME,4771.4,768,Yes,Maine,79.523
5539,203,229,F5054,51,F,MA,4775.8,769,Yes,Away,79.597
5540,59,72,F6064,60,F,VA,4777.7,769,Yes,Away,79.628
5541,325,333,M5054,50,M,ME,4778.3,769,Yes,Maine,79.638
5542,437,471,F3034,30,F,MA,4779.5,770,Yes,Away,79.658
5543,404,412,M4044,43,M,ME,4779.8,770,Yes,Maine,79.663
5544,228,235,M5559,58,M,NY,4779.9,770,Yes,Away,79.665
5545,438,471,F3034,32,F,MA,4781.9,770,Yes,Away,79.698
5546,299,325,F4549,46,F,ME,4787.3,771,Yes,Maine,79.788
5547,229,235,M5559,57,M,ME,4789.4,771,Yes,Maine,79.823
5548,366,394,F4044,43,F,ME,4793.5,772,Yes,Maine,79.892
5549,300,325,F4549,47,F,MA,4795.8,772,Yes,Away,79.93
5550,326,333,M5054,51,M,MD,4795.8,772,Yes,Away,79.93
5551,204,229,F5054,50,F,ME,4796.1,772,Yes,Maine,79.935
5552,367,394,F4044,42,F,ME,4798.6,773,Yes,Maine,79.977
5553,380,397,F2529,28,F,ME,4804.8,774,Yes,Maine,80.08
5554,205,229,F5054,52,F,CANADA,4807.9,774,No,Away,80.132
5555,60,72,F6064,60,F,ME,4809.8,775,Yes,Maine,80.163
5556,19,23,M7074,70,M,ME,4811.5,775,Yes,Maine,80.192
5557,368,394,F4044,44,F,ME,4813.5,775,Yes,Maine,80.225
5558,402,426,F3539,37,F,ME,4815.3,775,Yes,Maine,80.255
5559,20,23,M7074,73,M,ME,4817.2,776,Yes,Maine,80.287
5560,325,335,M3539,37,M,ME,4817.7,776,Yes,Maine,80.295
5561,403,426,F3539,36,F,NH,4820.7,776,Yes,Away,80.345
5562,326,335,M3539,36,M,MA,4821.6,776,Yes,Away,80.36
5563,404,426,F3539,38,F,ME,4823.2,777,Yes,Maine,80.387
5564,369,394,F4044,40,F,ME,4823.2,777,Yes,Maine,80.387
5565,123,142,F5559,57,F,ME,4823.9,777,Yes,Maine,80.398
5566,301,325,F4549,49,F,ME,4824.5,777,Yes,Maine,80.408
5567,381,397,F2529,27,F,ME,4825.4,777,Yes,Maine,80.423
5568,55,62,M6569,65,M,ME,4827.7,777,Yes,Maine,80.462
5569,307,316,M3034,32,M,ME,4828.2,778,Yes,Maine,80.47
5570,135,144,M6064,63,M,ME,4828.5,778,Yes,Maine,80.475
5571,206,229,F5054,51,F,NH,4829.2,778,Yes,Away,80.487
5572,184,186,M2024,21,M,ME,4832.6,778,Yes,Maine,80.543
5573,382,397,F2529,26,F,ME,4839.6,779,Yes,Maine,80.66
5574,405,426,F3539,39,F,ME,4839.7,779,Yes,Maine,80.662
5575,327,335,M3539,39,M,ME,4840.1,779,Yes,Maine,80.668
5576,302,325,F4549,47,F,ME,4854.9,782,Yes,Maine,80.915
5577,124,142,F5559,55,F,ME,4857.2,782,Yes,Maine,80.953
5578,383,397,F2529,25,F,ME,4860.4,783,Yes,Maine,81.007
5579,349,357,M4549,47,M,MA,4862.1,783,Yes,Away,81.035
5580,303,325,F4549,45,F,MA,4862.2,783,Yes,Away,81.037
5581,207,229,F5054,52,F,ME,4863,783,Yes,Maine,81.05
5582,308,316,M3034,31,M,ME,4864.7,783,Yes,Maine,81.078
5583,370,394,F4044,44,F,ME,4868,784,Yes,Maine,81.133
5584,208,229,F5054,50,F,ME,4870.3,784,Yes,Maine,81.172
5585,61,72,F6064,60,F,ME,4870.5,784,Yes,Maine,81.175
5586,136,144,M6064,62,M,ME,4871.1,784,Yes,Maine,81.185
5587,371,394,F4044,43,F,ME,4871.1,784,Yes,Maine,81.185
5588,304,325,F4549,46,F,ME,4872.6,785,Yes,Maine,81.21
5589,209,229,F5054,52,F,ME,4873.4,785,Yes,Maine,81.223
5590,19,29,F6569,66,F,ME,4875.3,785,Yes,Maine,81.255
5591,137,144,M6064,60,M,ME,4878.9,786,Yes,Maine,81.315
5592,210,229,F5054,54,F,FL,4885.1,787,Yes,Away,81.418
5593,439,471,F3034,34,F,ME,4892.2,788,Yes,Maine,81.537
5594,125,142,F5559,59,F,ME,4892.3,788,Yes,Maine,81.538
5595,20,29,F6569,67,F,MA,4893.5,788,Yes,Away,81.558
5596,406,426,F3539,35,F,ME,4900.9,789,Yes,Maine,81.682
5597,328,335,M3539,36,M,ME,4901.1,789,Yes,Maine,81.685
5598,126,142,F5559,56,F,ME,4903.4,790,Yes,Maine,81.723
5599,56,62,M6569,69,M,PA,4910.1,791,Yes,Away,81.835
5600,372,394,F4044,41,F,ME,4916.9,792,Yes,Maine,81.948
5601,407,426,F3539,39,F,ME,4919.4,792,Yes,Maine,81.99
5602,211,229,F5054,53,F,ME,4920.8,792,Yes,Maine,82.013
5603,440,471,F3034,30,F,ME,4921.4,793,Yes,Maine,82.023
5604,165,174,F1519,16,F,ME,4925.3,793,Yes,Maine,82.088
5605,138,144,M6064,60,M,ME,4925.3,793,Yes,Maine,82.088
5606,226,237,F2024,23,F,ME,4926,793,Yes,Maine,82.1
5607,408,426,F3539,38,F,ME,4927.6,794,Yes,Maine,82.127
5608,139,144,M6064,60,M,CO,4928,794,Yes,Away,82.133
5609,185,186,M2024,20,M,ME,4929.9,794,Yes,Maine,82.165
5610,227,237,F2024,20,F,ME,4930.6,794,Yes,Maine,82.177
5611,31,33,F0114,12,F,ME,4934.9,795,Yes,Maine,82.248
5612,405,412,M4044,43,M,ME,4935.6,795,Yes,Maine,82.26
5613,329,335,M3539,36,M,ME,4939.4,795,Yes,Maine,82.323
5614,409,426,F3539,35,F,ME,4942.1,796,Yes,Maine,82.368
5615,441,471,F3034,33,F,ME,4945.7,796,Yes,Maine,82.428
5616,7,14,F7074,72,F,ME,4950,797,Yes,Maine,82.5
5617,1,5,F8099,82,F,FL,4951.9,797,Yes,Away,82.532
5618,442,471,F3034,30,F,ME,4954,798,Yes,Maine,82.567
5619,410,426,F3539,35,F,MA,4955,798,Yes,Away,82.583
5620,330,335,M3539,36,M,ME,4956.9,798,Yes,Maine,82.615
5621,245,246,M2529,25,M,ME,4965.2,800,Yes,Maine,82.753
5622,228,237,F2024,24,F,ME,4965.7,800,Yes,Maine,82.762
5623,384,397,F2529,26,F,FL,4966.5,800,Yes,Away,82.775
5624,406,412,M4044,43,M,ME,4967.3,800,Yes,Maine,82.788
5625,407,412,M4044,41,M,ME,4976.3,801,Yes,Maine,82.938
5626,309,316,M3034,33,M,MA,4983.9,803,Yes,Away,83.065
5627,385,397,F2529,28,F,ME,4987.7,803,Yes,Maine,83.128
5628,186,186,M2024,20,M,ME,4988.1,803,Yes,Maine,83.135
5629,327,333,M5054,52,M,ME,4988.2,803,Yes,Maine,83.137
5630,443,471,F3034,32,F,VA,4988.8,803,Yes,Away,83.147
5631,444,471,F3034,30,F,VA,4988.8,803,Yes,Away,83.147
5632,310,316,M3034,30,M,ME,4991.3,804,Yes,Maine,83.188
5633,411,426,F3539,35,F,ME,4991.3,804,Yes,Maine,83.188
5634,373,394,F4044,41,F,ME,4993.9,804,Yes,Maine,83.232
5635,166,174,F1519,18,F,NY,4999.4,805,Yes,Away,83.323
5636,212,229,F5054,51,F,NY,4999.6,805,Yes,Away,83.327
5637,445,471,F3034,32,F,ME,5000.2,805,Yes,Maine,83.337
5638,57,62,M6569,66,M,ME,5014.1,807,Yes,Maine,83.568
5639,229,237,F2024,22,F,ME,5016.8,808,Yes,Maine,83.613
5640,213,229,F5054,54,F,ME,5019.2,808,Yes,Maine,83.653
5641,230,235,M5559,56,M,ME,5019.7,808,Yes,Maine,83.662
5642,305,325,F4549,48,F,ME,5027.5,810,Yes,Maine,83.792
5643,446,471,F3034,34,F,ME,5027.7,810,Yes,Maine,83.795
5644,374,394,F4044,40,F,ME,5027.7,810,Yes,Maine,83.795
5645,408,412,M4044,41,M,ME,5027.8,810,Yes,Maine,83.797
5646,328,333,M5054,53,M,ME,5030.4,810,Yes,Maine,83.84
5647,306,325,F4549,46,F,ME,5032.4,810,Yes,Maine,83.873
5648,11,13,M7579,75,M,ME,5036,811,Yes,Maine,83.933
5649,214,229,F5054,52,F,ME,5038.6,811,Yes,Maine,83.977
5650,386,397,F2529,26,F,DC,5041.3,812,Yes,Away,84.022
5651,231,235,M5559,59,M,ME,5046.4,813,Yes,Maine,84.107
5652,311,316,M3034,33,M,ME,5048.9,813,Yes,Maine,84.148
5653,312,316,M3034,32,M,ME,5049.3,813,Yes,Maine,84.155
5654,127,142,F5559,58,F,VT,5049.4,813,Yes,Away,84.157
5655,230,237,F2024,22,F,MA,5050.8,813,Yes,Away,84.18
5656,307,325,F4549,49,F,ME,5055.8,814,Yes,Maine,84.263
5657,231,237,F2024,23,F,MA,5057,814,Yes,Away,84.283
5658,246,246,M2529,25,M,ME,5057.6,814,Yes,Maine,84.293
5659,308,325,F4549,47,F,ME,5058,814,Yes,Maine,84.3
5660,447,471,F3034,32,F,MA,5058.9,815,Yes,Away,84.315
5661,350,357,M4549,45,M,ME,5059.8,815,Yes,Maine,84.33
5662,412,426,F3539,37,F,GA,5063.5,815,Yes,Away,84.392
5663,331,335,M3539,35,M,ME,5068.1,816,Yes,Maine,84.468
5664,375,394,F4044,43,F,ME,5068.6,816,Yes,Maine,84.477
5665,448,471,F3034,34,F,ME,5071.4,817,Yes,Maine,84.523
5666,413,426,F3539,36,F,MA,5082.7,818,Yes,Away,84.712
5667,21,23,M7074,73,M,NJ,5084.3,819,Yes,Away,84.738
5668,313,316,M3034,34,M,ME,5084.4,819,Yes,Maine,84.74
5669,449,471,F3034,32,F,ME,5084.6,819,Yes,Maine,84.743
5670,215,229,F5054,50,F,ME,5085.9,819,Yes,Maine,84.765
5671,21,29,F6569,67,F,ME,5089.8,820,Yes,Maine,84.83
5672,22,29,F6569,65,F,NH,5090,820,Yes,Away,84.833
5673,387,397,F2529,26,F,ME,5093.2,820,Yes,Maine,84.887
5674,32,33,F0114,10,F,ME,5099.1,821,Yes,Maine,84.985
5675,450,471,F3034,33,F,MA,5099.2,821,Yes,Away,84.987
5676,388,397,F2529,29,F,MA,5103.4,822,Yes,Away,85.057
5677,232,237,F2024,23,F,NY,5104.8,822,Yes,Away,85.08
5678,376,394,F4044,40,F,ME,5109.3,823,Yes,Maine,85.155
5679,414,426,F3539,35,F,ME,5112.5,823,Yes,Maine,85.208
5680,377,394,F4044,42,F,MA,5112.6,823,Yes,Away,85.21
5681,451,471,F3034,31,F,ME,5113,823,Yes,Maine,85.217
5682,56,57,M0114,14,M,TX,5121.3,825,Yes,Away,85.355
5683,415,426,F3539,36,F,ME,5129.5,826,Yes,Maine,85.492
5684,416,426,F3539,39,F,ME,5133.8,827,Yes,Maine,85.563
5685,389,397,F2529,26,F,ME,5143.2,828,Yes,Maine,85.72
5686,390,397,F2529,29,F,NH,5156.3,830,Yes,Away,85.938
